Product_Name,Brand,Rating,Monthly_Sales,Price_SAR,Old_Price_SAR,Offer,Shipping,Competition_Count,Category_Main,Category_Sub,Market_Competition,Brand_Class,Is_Rated,Has_Sales,Discount,Weight_Est,Shipping_Cost,Referral_Fee_Rate,Referral_Fee_Value,Price_After_Discount,Price_Drop,Final_Cost,Net_Revenue,Is_Profitable,Competition_Level,Market_Competition_Level,Supplier_Count,Avg_Supplier_Score,Avg_Entry_Cost,Avg_Price_Range,Supply_Index,Cost_Index,Category_Level,Attractiveness,Demand_Index
Royal Seat Linen Recliner – Light Beige (Classic),back comfort,,0.0,964.85,964.85,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,135.079,964.85,0.0,1012.35,829.771,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Nuvia Velvet Classic Recliner – Light Beige,back comfort,,0.0,1129.0,1129.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,158.06,1129.0,0.0,1176.5,970.94,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Homeros Classic Recliner – Light Grey,back comfort,,0.0,1919.0,1919.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,268.66,1919.0,0.0,1966.5,1650.34,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Relax Classic Recliner – Grey,back comfort,,0.0,1249.0,1249.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,174.86,1249.0,0.0,1296.5,1074.1399999999999,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Double Velvet Upholstered Recliner NZ50 – Gray,in house,5.0,0.0,2239.2,2759.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,313.488,2239.2,519.8000000000002,2286.7,1925.7119999999998,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
King Recliner Classic – Burgundy,back comfort,,0.0,1209.0,1209.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,169.26000000000002,1209.0,0.0,1256.5,1039.74,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
BlissChair Recliner Classic – Light Beige,back comfort,,0.0,1509.0,1509.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,211.26000000000002,1509.0,0.0,1556.5,1297.74,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Comfy Classic Recliner – Brown,comfy,,0.0,1319.0,1319.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,184.66000000000003,1319.0,0.0,1366.5,1134.34,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Crown Seat Recliner Classic – Grey,back comfort,5.0,0.0,1159.0,1159.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,162.26000000000002,1159.0,0.0,1206.5,996.74,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Shannell Classic Recliner – Brown – NZ210,in house,1.0,0.0,831.3,831.3,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,116.382,831.3,0.0,878.8,714.9179999999999,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Padded Linen Classic Recliner – Light Beige – NZ230,in house,,0.0,1514.15,1514.15,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,211.98100000000002,1514.15,0.0,1561.65,1302.169,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Tazweeq Lazy Reclining Armchair – White,tazweeq,2.7,0.0,351.0,351.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,49.14000000000001,351.0,0.0,398.5,301.86,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Classic Recliner Bed Mode Black – Nice02,regal in house,3.8,0.0,899.0,899.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,125.86000000000001,899.0,0.0,946.5,773.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
PrimeDelaux Massage Recliner Chair – Full Body,behealth,4.4,0.0,2350.0,2350.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,329.00000000000006,2350.0,0.0,2397.5,2021.0,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Flamaker Massage Recliner – Gray,flamaker,4.0,0.0,3011.2,3011.2,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,421.56800000000004,3011.2,0.0,3058.7,2589.6319999999996,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Fixed Recliner – Beige (Kids),arlime,4.4,0.0,648.13,648.13,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,90.7382,648.13,0.0,695.63,557.3918,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Power Lift Massage Recliner – Gray,duraspace,4.4,0.0,3102.62,3102.62,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,434.3668,3102.62,0.0,3150.12,2668.2532,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Classic Recliner – Light Beige – Versac,in house versac,4.0,0.0,890.1,890.1,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,124.61400000000002,890.1,0.0,937.6,765.486,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Royal Seat Velvet Recliner – Dark Ivory,back comfort,,0.0,918.85,918.85,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,128.639,918.85,0.0,966.35,790.211,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Calma Classic Recliner – Light Beige,back comfort,,0.0,1129.0,1129.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,158.06,1129.0,0.0,1176.5,970.94,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Bloom Rest Classic Recliner – Black,back comfort,,0.0,1359.0,1359.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,190.26000000000002,1359.0,0.0,1406.5,1168.74,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
CANMOV Leather Recliner – Brown,canmov,4.4,0.0,3337.16,3337.16,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,467.2024,3337.16,0.0,3384.66,2869.9575999999997,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
OZONE Full Body Massage Recliner,ozone,5.0,0.0,2499.0,2499.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,349.86,2499.0,0.0,2546.5,2149.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Shannell Recliner – Chestnut – NZ210,in house,,0.0,1081.95,1081.95,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,151.473,1081.95,0.0,1129.45,930.4770000000001,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Prime Comfort Classic Recliner – Grey,back comfort,,0.0,1579.0,1579.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,221.06000000000003,1579.0,0.0,1626.5,1357.94,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Bloom Rest Classic Recliner – Burgundy,back comfort,,0.0,1359.0,1359.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,190.26000000000002,1359.0,0.0,1406.5,1168.74,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Calma Classic Recliner – Dark Ivory,back comfort,,0.0,1129.0,1129.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,158.06,1129.0,0.0,1176.5,970.94,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
ChillSeat Classic Recliner – Dark Blue,chillseat,,0.0,1199.0,1199.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,167.86,1199.0,0.0,1246.5,1031.1399999999999,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Bouclé Cinematic Recliner – Hazel – NZ60 PLUS,in house,1.0,0.0,988.4,988.4,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,138.376,988.4,0.0,1035.9,850.024,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Padded Linen Cinematic Recliner – Light Grey – NZ80 PLUS,in house,1.0,0.0,1043.15,1043.15,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,146.04100000000003,1043.15,0.0,1090.65,897.109,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
American Polo Double Recliner – Dark Brown,american polo,1.0,0.0,1709.1,1709.1,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,239.274,1709.1,0.0,1756.6,1469.826,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Classic Recliner – Black – AB02,in house,5.0,0.0,899.0,899.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,125.86000000000001,899.0,0.0,946.5,773.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
American Polo Linen Rocking Recliner – Light Beige,in house american polo,3.0,0.0,1149.0,1149.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,160.86,1149.0,0.0,1196.5,988.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Royal Seat Padded Linen Recliner – Light Beige,back comfort,,0.0,1191.99,1191.99,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,166.8786,1191.99,0.0,1239.49,1025.1114,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Royal Seat Bouclé Recliner – Grey,back comfort,,0.0,1191.99,1191.99,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,166.8786,1191.99,0.0,1239.49,1025.1114,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Relaxing Recliner Bed Mode – Dark Gray – Nice02,regal in house,5.0,0.0,809.1,809.1,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,113.27400000000002,809.1,0.0,856.6,695.826,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Full Body Massage Recliner – 20 Auto Programs,massage chair,5.0,0.0,2999.99,2999.99,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,419.9986,2999.99,0.0,3047.49,2579.9914,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Leather Manual Recliner – Brown,fdw,4.2,0.0,1591.38,1591.38,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,222.79320000000004,1591.38,0.0,1638.88,1368.5868,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Lazy Recliner Chair – Beige,sahaba,,0.0,749.0,749.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,104.86000000000001,749.0,0.0,796.5,644.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Classic Recliner – Black – AB08,regal in house,2.1,0.0,809.1,899.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,113.27400000000002,809.1,89.89999999999998,856.6,695.826,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Power Lift Massage Recliner – Earthy Yellow,garveehome,3.9,0.0,2162.96,2162.96,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,302.81440000000003,2162.96,0.0,2210.46,1860.1456,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Classic Recliner With Controllable Back – Grey,in house,1.0,0.0,899.1,899.1,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,125.87400000000001,899.1,0.0,946.6,773.226,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
3-Piece Recliner Set – Bouclé NZ50,in house,,0.0,4399.0,4399.0,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,0,1,0.0,20.0,47.5,14.0,615.86,4399.0,0.0,4446.5,3783.14,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
3-Piece Recliner Set – Shannel NZ80,in house,1.0,0.0,4248.27,4248.27,0.2,Free,0,"Home, Furniture & Tools",Living Room Furniture Chairs,40000,generic,1,1,0.0,20.0,47.5,14.0,594.7578000000001,4248.27,0.0,4295.77,3653.5122,1,no competition,high,1.0,0.6959870159549064,0.7999776056701049,0.30849749569479273,0.47670202554197255,0.2000223943298951,Moderate,0.2718583740148864,0.17210262013331515
Bracelets Max 151,urbanwear,4.8,272.0,478.68,665.75,30% off,FREE,1,Gold Jewelry & Accessories,Bracelets,43404,generic,1,1,0.3,1.0,20.5,20.0,95.736,335.07599999999996,187.07,355.57599999999996,239.33999999999997,1,low,high,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
Bracelets Max 728,silverline,3.0,609.0,2315.93,2628.4,,FREE,0,Gold Jewelry & Accessories,Bracelets,21097,generic,1,1,0.0,1.0,20.5,20.0,463.186,2315.93,312.47000000000025,2336.43,1852.744,1,no competition,high,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
Bracelets Max 579,luxora,4.4,2580.0,1007.43,1279.7,,Paid Shipping,0,Gold Jewelry & Accessories,Bracelets,40650,generic,1,1,0.0,1.0,20.5,20.0,201.486,1007.43,272.2700000000001,1027.9299999999998,805.944,1,no competition,high,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
Necklaces Pro 637,luxora,3.1,2839.0,378.93,467.53,20% off,FREE,0,Gold Jewelry & Accessories,Necklaces,13507,generic,1,1,0.2,1.0,20.5,20.0,75.786,303.144,88.59999999999997,323.644,227.358,1,no competition,medium,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
Bracelets Signature 316,novacraft,3.0,516.0,1077.09,1249.73,30% off,FREE,0,Gold Jewelry & Accessories,Bracelets,41703,generic,1,1,0.3,1.0,20.5,20.0,215.418,753.9629999999999,172.6400000000001,774.4629999999999,538.5449999999998,1,no competition,high,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
Bracelets Ultra 618,urbanwear,3.3,1202.0,203.11,269.22,20% off,Paid Shipping,2,Gold Jewelry & Accessories,Bracelets,890,generic,1,1,0.2,1.0,20.5,20.0,40.62200000000001,162.48800000000003,66.11000000000001,182.98800000000003,121.86600000000001,1,low,low,0.0,0.25850520609337657,0.8383129472746296,0.9127507833903519,0.26935804157689136,0.16168705272537043,Attractive,0.2917318170822124,0.40604572197883476
